device_id,model_id,model_sha256,architecture,quantization,runtime,requested_delegate,effective_delegate,threads,complete_trial_count,observation_count,latency_median_all_ms,latency_p95_all_ms,trial_median_mean_ms,trial_median_sd_ms,trial_median_cv,trial_throughput_mean_images_per_s,trial_throughput_sd_images_per_s,trial_median_bootstrap95_low_ms,trial_median_bootstrap95_high_ms,trial_p95_mean_ms,trial_p95_sd_ms,trial_p95_bootstrap95_low_ms,trial_p95_bootstrap95_high_ms,process_pss_median_mb,process_rss_median_mb,battery_temperature_min_c,battery_temperature_max_c,artifact_size_bytes,artifact_size_mb,selection_validation_accuracy,selection_validation_top1_agreement,accuracy,macro_precision,macro_recall,macro_f1,top1_agreement_with_keras,test_artifact_sha256,configuration_id,pareto_median,pareto_p95
realme_RMX3760_api35,efficientnet_b0_full_int8,bf768dda79fe589885aa9c79820a478236c331901a921dec3f8de87c8219a214,efficientnet_b0,full_int8,builtin_cpu,none,none_builtin,4,2,200,302.0745,323.91205,301.86875,0.7527151685730464,0.0024935180225612837,3.3061874882762132,0.008729746023697535,301.3365,302.40099999999995,323.88965,0.43416356364856334,323.58265,324.19665000000003,456.64990234375,474.6875,43.9,45.5,4953200,4.7237396240234375,0.7141633352370075,0.7441462021701885,0.7086546700942588,0.692476917445151,0.6519125904246574,0.6409795218518748,0.7457869180234219,bf768dda79fe589885aa9c79820a478236c331901a921dec3f8de87c8219a214,efficientnet_b0_full_int8__builtin_cpu__4t,False,False
realme_RMX3760_api35,efficientnet_b0_full_int8,bf768dda79fe589885aa9c79820a478236c331901a921dec3f8de87c8219a214,efficientnet_b0,full_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,1,2,200,182.1465,199.44719999999998,181.56175000000002,3.7423626394297957,0.020612065258402694,5.475211901361918,0.06291034887890536,178.9155,184.208,199.36559999999997,2.28600551289799,197.74915,200.98205,593.7734375,579.890625,41.4,43.9,4953200,4.7237396240234375,0.7141633352370075,0.7441462021701885,0.7086546700942588,0.692476917445151,0.6519125904246574,0.6409795218518748,0.7457869180234219,bf768dda79fe589885aa9c79820a478236c331901a921dec3f8de87c8219a214,efficientnet_b0_full_int8__xnnpack_cpu__1t,False,False
realme_RMX3760_api35,efficientnet_b0_full_int8,bf768dda79fe589885aa9c79820a478236c331901a921dec3f8de87c8219a214,efficientnet_b0,full_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,2,200,187.8495,207.97845,187.9105,0.12232947314527401,0.000650998603831473,5.397595483471991,0.0643655356685218,187.824,187.997,207.413575,1.3056373161219037,206.49035,208.3368,672.140869140625,522.11328125,41.8,44.7,4953200,4.7237396240234375,0.7141633352370075,0.7441462021701885,0.7086546700942588,0.692476917445151,0.6519125904246574,0.6409795218518748,0.7457869180234219,bf768dda79fe589885aa9c79820a478236c331901a921dec3f8de87c8219a214,efficientnet_b0_full_int8__xnnpack_cpu__2t,False,False
realme_RMX3760_api35,efficientnet_b0_full_int8,bf768dda79fe589885aa9c79820a478236c331901a921dec3f8de87c8219a214,efficientnet_b0,full_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,2,200,187.453,200.78895,187.55575,2.4653277926069026,0.013144506593942883,5.380777735623118,0.009174622137756811,185.8125,189.299,200.775575,0.3562050410227209,200.5237,201.02745,595.83935546875,467.953125,44.7,46.1,4953200,4.7237396240234375,0.7141633352370075,0.7441462021701885,0.7086546700942588,0.692476917445151,0.6519125904246574,0.6409795218518748,0.7457869180234219,bf768dda79fe589885aa9c79820a478236c331901a921dec3f8de87c8219a214,efficientnet_b0_full_int8__xnnpack_cpu__4t,False,False
realme_RMX3760_api35,mobilenet_v2_dynamic_int8,97e33bb8b77f611d54bdce32a39c325b54b8d1d0b5a6d401adea5c5bbb182b8f,mobilenet_v2,dynamic_int8,builtin_cpu,none,none_builtin,1,2,200,392.747,412.46804999999995,392.20425,2.662610584557927,0.006788836644574674,2.548409855484004,0.009516639789725419,390.3215,394.087,412.2762,4.177233309859509,409.32245,415.22995,528.255859375,459.36328125,44.0,44.4,2545400,2.4274826049804688,0.8326670474014849,0.9663049685893775,0.8389031705227078,0.8134508901717584,0.8275618527369899,0.8134745121664857,0.9745786918023421,97e33bb8b77f611d54bdce32a39c325b54b8d1d0b5a6d401adea5c5bbb182b8f,mobilenet_v2_dynamic_int8__builtin_cpu__1t,False,False
realme_RMX3760_api35,mobilenet_v2_dynamic_int8,97e33bb8b77f611d54bdce32a39c325b54b8d1d0b5a6d401adea5c5bbb182b8f,mobilenet_v2,dynamic_int8,builtin_cpu,none,none_builtin,2,2,200,390.5245,411.09459999999996,390.6465,0.4744686501761277,0.0012145728943587814,2.5549984175293696,0.013963483634008173,390.31100000000004,390.98199999999997,426.0444,24.945878712123964,408.405,443.68379999999996,637.966796875,557.4228515625,43.8,44.0,2545400,2.4274826049804688,0.8326670474014849,0.9663049685893775,0.8389031705227078,0.8134508901717584,0.8275618527369899,0.8134745121664857,0.9745786918023421,97e33bb8b77f611d54bdce32a39c325b54b8d1d0b5a6d401adea5c5bbb182b8f,mobilenet_v2_dynamic_int8__builtin_cpu__2t,False,False
realme_RMX3760_api35,mobilenet_v2_dynamic_int8,97e33bb8b77f611d54bdce32a39c325b54b8d1d0b5a6d401adea5c5bbb182b8f,mobilenet_v2,dynamic_int8,builtin_cpu,none,none_builtin,4,2,200,392.14599999999996,421.22094999999996,392.11,1.4184562030602346,0.0036174956085288173,2.539668493029299,0.005744332543313959,391.10699999999997,393.113,421.0176,0.29818692962635795,420.80675,421.22845,633.9384765625,597.2744140625,42.3,44.0,2545400,2.4274826049804688,0.8326670474014849,0.9663049685893775,0.8389031705227078,0.8134508901717584,0.8275618527369899,0.8134745121664857,0.9745786918023421,97e33bb8b77f611d54bdce32a39c325b54b8d1d0b5a6d401adea5c5bbb182b8f,mobilenet_v2_dynamic_int8__builtin_cpu__4t,False,False
realme_RMX3760_api35,mobilenet_v2_dynamic_int8,97e33bb8b77f611d54bdce32a39c325b54b8d1d0b5a6d401adea5c5bbb182b8f,mobilenet_v2,dynamic_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,1,2,200,390.6475,410.26055,390.04175,3.3746671132128236,0.008652066383182886,2.556006786149238,0.0348778304013044,387.65549999999996,392.428,411.95644999999996,10.735224441295994,404.3655,419.5473999999999,644.015380859375,600.9296875,41.1,44.1,2545400,2.4274826049804688,0.8326670474014849,0.9663049685893775,0.8389031705227078,0.8134508901717584,0.8275618527369899,0.8134745121664857,0.9745786918023421,97e33bb8b77f611d54bdce32a39c325b54b8d1d0b5a6d401adea5c5bbb182b8f,mobilenet_v2_dynamic_int8__xnnpack_cpu__1t,True,True
realme_RMX3760_api35,mobilenet_v2_dynamic_int8,97e33bb8b77f611d54bdce32a39c325b54b8d1d0b5a6d401adea5c5bbb182b8f,mobilenet_v2,dynamic_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,2,200,395.02049999999997,413.1089,395.034,0.24395183950937818,0.0006175464377987165,2.5430823175054598,0.010432362779205749,394.8615,395.2065,414.14525000000003,7.842097046071278,408.60005,419.69045,511.593505859375,509.2255859375,43.8,45.6,2545400,2.4274826049804688,0.8326670474014849,0.9663049685893775,0.8389031705227078,0.8134508901717584,0.8275618527369899,0.8134745121664857,0.9745786918023421,97e33bb8b77f611d54bdce32a39c325b54b8d1d0b5a6d401adea5c5bbb182b8f,mobilenet_v2_dynamic_int8__xnnpack_cpu__2t,False,False
realme_RMX3760_api35,mobilenet_v2_dynamic_int8,97e33bb8b77f611d54bdce32a39c325b54b8d1d0b5a6d401adea5c5bbb182b8f,mobilenet_v2,dynamic_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,2,200,401.4415,425.13255,400.65725,6.068743949533531,0.015146971506277578,2.486806846737577,0.03284020605391401,396.366,404.94849999999997,424.271325,2.796713385609976,422.29375,426.2489,627.0517578125,544.1376953125,43.8,45.1,2545400,2.4274826049804688,0.8326670474014849,0.9663049685893775,0.8389031705227078,0.8134508901717584,0.8275618527369899,0.8134745121664857,0.9745786918023421,97e33bb8b77f611d54bdce32a39c325b54b8d1d0b5a6d401adea5c5bbb182b8f,mobilenet_v2_dynamic_int8__xnnpack_cpu__4t,False,False
