device_id,model_id,model_sha256,architecture,quantization,runtime,requested_delegate,effective_delegate,threads,trial_id,observation_count,latency_min_ms,latency_max_ms,latency_mean_ms,latency_median_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms,latency_sd_ms,latency_cv,throughput_images_per_s,process_pss_median_mb,process_rss_median_mb,battery_temperature_start_c,battery_temperature_end_c,battery_temperature_max_c
realme_RMX3760_api35,mobilenet_v3_small_float32,cf6183dcd31c9ec34724e8f68d15423dc09b0cf71b1e91ba37800321b7526ba4,mobilenet_v3_small,float32,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,1,2,100,323.966,381.31,353.87854000000004,355.572,367.0593,369.14464999999996,377.33614,11.082140666218718,0.03131622693543021,2.825828319513243,880.7021484375,527.046875,43.9,43.9,43.9
realme_RMX3760_api35,mobilenet_v3_small_float32,cf6183dcd31c9ec34724e8f68d15423dc09b0cf71b1e91ba37800321b7526ba4,mobilenet_v3_small,float32,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,1,100,321.648,382.65,352.98434999999995,355.145,368.5512,372.871,381.24420000000003,13.274516789984323,0.037606530686089414,2.8329867882244644,370.6982421875,466.49609375,46.1,46.0,46.1
realme_RMX3760_api35,mobilenet_v3_small_float32,cf6183dcd31c9ec34724e8f68d15423dc09b0cf71b1e91ba37800321b7526ba4,mobilenet_v3_small,float32,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,2,100,323.932,455.185,353.83222,352.0615,366.9246,370.69225,435.99682000000007,19.06245225810481,0.05387426916097355,2.8261982472935903,579.740234375,572.05859375,43.1,43.1,43.1
realme_RMX3760_api35,mobilenet_v3_small_float32,cf6183dcd31c9ec34724e8f68d15423dc09b0cf71b1e91ba37800321b7526ba4,mobilenet_v3_small,float32,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,1,100,307.27,379.238,350.35270999999995,351.879,364.6544,366.53045,374.75231,11.998452737197729,0.034246781585327915,2.8542664904746995,502.482421875,586.966796875,41.1,41.1,41.2
realme_RMX3760_api35,mobilenet_v3_small_float32,cf6183dcd31c9ec34724e8f68d15423dc09b0cf71b1e91ba37800321b7526ba4,mobilenet_v3_small,float32,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,2,100,322.333,447.755,356.8171,357.6805,371.2937,379.5406,407.74613000000016,16.476183250223624,0.04617543063441641,2.8025562676228244,731.375,603.580078125,44.1,44.0,44.1
realme_RMX3760_api35,mobilenet_v3_small_full_int8,7eb4e5feb3ad6a7ffe9c7d81f9f7b78d520a334323c091aaddccb8859c84991b,mobilenet_v3_small,full_int8,builtin_cpu,none,none_builtin,1,1,100,128.109,187.146,152.99363,155.199,163.91039999999998,165.11159999999998,178.93890000000005,10.285527166068805,0.0672284667411892,6.536219841309733,320.232421875,425.486328125,45.8,45.7,45.8
realme_RMX3760_api35,mobilenet_v3_small_full_int8,7eb4e5feb3ad6a7ffe9c7d81f9f7b78d520a334323c091aaddccb8859c84991b,mobilenet_v3_small,full_int8,builtin_cpu,none,none_builtin,1,2,100,124.289,178.873,149.49768999999998,150.368,162.60860000000002,169.83599999999998,178.57996,12.416718405989416,0.08305625595946946,6.689066566847957,826.25439453125,474.947265625,44.5,44.3,44.5
realme_RMX3760_api35,mobilenet_v3_small_full_int8,7eb4e5feb3ad6a7ffe9c7d81f9f7b78d520a334323c091aaddccb8859c84991b,mobilenet_v3_small,full_int8,builtin_cpu,none,none_builtin,2,1,100,126.819,172.737,149.37541999999996,149.88,159.5367,160.9032,166.76730000000003,8.77637647574672,0.05875381957584937,6.69454184630912,378.291015625,474.142578125,45.9,45.8,45.9
realme_RMX3760_api35,mobilenet_v3_small_full_int8,7eb4e5feb3ad6a7ffe9c7d81f9f7b78d520a334323c091aaddccb8859c84991b,mobilenet_v3_small,full_int8,builtin_cpu,none,none_builtin,2,2,100,126.462,175.887,149.92863,150.6875,160.4308,163.7849,169.06986000000003,9.488532807632335,0.06328699733754878,6.669840176622704,872.0537109375,518.3203125,43.9,43.9,43.9
realme_RMX3760_api35,mobilenet_v3_small_full_int8,7eb4e5feb3ad6a7ffe9c7d81f9f7b78d520a334323c091aaddccb8859c84991b,mobilenet_v3_small,full_int8,builtin_cpu,none,none_builtin,4,1,100,121.157,169.243,144.97113000000002,145.96800000000002,157.8373,163.3661,168.69256000000001,10.01936319036819,0.06911281708549964,6.89792512481623,498.5322265625,582.296875,41.5,41.5,41.5
realme_RMX3760_api35,mobilenet_v3_small_full_int8,7eb4e5feb3ad6a7ffe9c7d81f9f7b78d520a334323c091aaddccb8859c84991b,mobilenet_v3_small,full_int8,builtin_cpu,none,none_builtin,4,2,100,120.393,240.826,148.5199,147.5655,160.2295,165.80734999999999,195.01573000000025,15.091157776671876,0.10161034162204442,6.733104452669306,773.0888671875,620.48828125,44.2,44.1,44.2
